PLOT NO.,Age,Ground Cover,Slope_Class,PLOT SIZE_M2,YEAR,MONTH ,DAY,RAINFALL_MM,TOTAL_L
11,3,A,A,220.43,2008,3,6,4,0
11,3,A,A,220.43,2008,3,7,11,60
11,3,A,A,220.43,2008,3,8,8,30
11,3,A,A,220.43,2008,3,9,6.2,0
11,3,A,A,220.43,2008,3,10,9.6,80
11,3,A,A,220.43,2008,3,14,20.8,85
11,3,A,A,220.43,2008,3,15,26,980
11,3,A,A,220.43,2008,3,17,20.8,740
11,3,A,A,220.43,2008,3,18,6,0
11,3,A,A,220.43,2008,3,19,32.4,2000
11,3,A,A,220.43,2008,3,20,29.8,3350
11,3,A,A,220.43,2008,3,21,13.6,770
11,3,A,A,220.43,2008,3,22,4,0
11,3,A,A,220.43,2008,3,23,12.4,80
11,3,A,A,220.43,2008,3,27,7.2,0
11,3,A,A,220.43,2008,3,28,1,0
12,3,A,C,217.49,2008,3,1,1.8,0
12,3,A,C,217.49,2008,3,2,10,0
12,3,A,C,217.49,2008,3,3,8,0
12,3,A,C,217.49,2008,3,4,3.8,0
12,3,A,C,217.49,2008,3,5,5,0
12,3,A,C,217.49,2008,3,6,4,0
12,3,A,C,217.49,2008,3,7,11,10
12,3,A,C,217.49,2008,3,8,8,10
12,3,A,C,217.49,2008,3,9,6.2,0
12,3,A,C,217.49,2008,3,10,9.6,50
12,3,A,C,217.49,2008,3,14,20.8,30
12,3,A,C,217.49,2008,3,15,26,1130
12,3,A,C,217.49,2008,3,17,20.8,1110
12,3,A,C,217.49,2008,3,18,6,0
12,3,A,C,217.49,2008,3,19,32.4,2210
12,3,A,C,217.49,2008,3,20,29.8,3830
12,3,A,C,217.49,2008,3,21,13.6,710
12,3,A,C,217.49,2008,3,22,4,0
12,3,A,C,217.49,2008,3,23,12.4,25
12,3,A,C,217.49,2008,3,27,7.2,0
12,3,A,C,217.49,2008,3,28,1,0
13,3,B,A,220.97,2008,3,1,1.8,0
13,3,B,A,220.97,2008,3,2,10,190
13,3,B,A,220.97,2008,3,3,8,330
13,3,B,A,220.97,2008,3,4,3.8,30
13,3,B,A,220.97,2008,3,5,5,25
13,3,B,A,220.97,2008,3,6,4,80
13,3,B,A,220.97,2008,3,7,11,490
13,3,B,A,220.97,2008,3,8,8,450
13,3,B,A,220.97,2008,3,9,6.2,95
13,3,B,A,220.97,2008,3,10,9.6,740
13,3,B,A,220.97,2008,3,14,20.8,780
13,3,B,A,220.97,2008,3,15,26,2377
13,3,B,A,220.97,2008,3,17,20.8,2017
13,3,B,A,220.97,2008,3,18,6,220
13,3,B,A,220.97,2008,3,19,32.4,2017
13,3,B,A,220.97,2008,3,20,29.8,3907
13,3,B,A,220.97,2008,3,21,13.6,1477
13,3,B,A,220.97,2008,3,22,4,90
13,3,B,A,220.97,2008,3,23,12.4,830
13,3,B,A,220.97,2008,3,27,7.2,160
13,3,B,A,220.97,2008,3,28,1,0
14,3,B,B,220.95,2008,3,1,1.8,0
14,3,B,B,220.95,2008,3,2,10,150
14,3,B,B,220.95,2008,3,3,8,240
14,3,B,B,220.95,2008,3,4,3.8,30
14,3,B,B,220.95,2008,3,5,5,20
14,3,B,B,220.95,2008,3,6,4,70
14,3,B,B,220.95,2008,3,7,11,380
14,3,B,B,220.95,2008,3,8,8,310
14,3,B,B,220.95,2008,3,9,6.2,90
14,3,B,B,220.95,2008,3,10,9.6,490
14,3,B,B,220.95,2008,3,14,20.8,560
14,3,B,B,220.95,2008,3,15,26,2474
14,3,B,B,220.95,2008,3,17,20.8,2024
14,3,B,B,220.95,2008,3,18,6,130
14,3,B,B,220.95,2008,3,19,32.4,2384
14,3,B,B,220.95,2008,3,20,29.8,4364
14,3,B,B,220.95,2008,3,21,13.6,1304
14,3,B,B,220.95,2008,3,22,4,65
14,3,B,B,220.95,2008,3,23,12.4,600
14,3,B,B,220.95,2008,3,27,7.2,115
14,3,B,B,220.95,2008,3,28,1,0
15,3,B,C,219.25,2008,3,1,1.8,0
15,3,B,C,219.25,2008,3,2,10,170
15,3,B,C,219.25,2008,3,3,8,290
15,3,B,C,219.25,2008,3,4,3.8,40
15,3,B,C,219.25,2008,3,5,5,50
15,3,B,C,219.25,2008,3,6,4,80
15,3,B,C,219.25,2008,3,7,11,400
15,3,B,C,219.25,2008,3,8,8,330
15,3,B,C,219.25,2008,3,9,6.2,90
15,3,B,C,219.25,2008,3,10,9.6,600
15,3,B,C,219.25,2008,3,14,20.8,610
15,3,B,C,219.25,2008,3,15,26,2438
15,3,B,C,219.25,2008,3,17,20.8,1898
15,3,B,C,219.25,2008,3,18,6,190
15,3,B,C,219.25,2008,3,19,32.4,3428
15,3,B,C,219.25,2008,3,20,29.8,4238
15,3,B,C,219.25,2008,3,21,13.6,1358
15,3,B,C,219.25,2008,3,22,4,70
15,3,B,C,219.25,2008,3,23,12.4,620
15,3,B,C,219.25,2008,3,27,7.2,100
15,3,B,C,219.25,2008,3,28,1,0
1,3,A,C,222.57,2008,4,1,19,70
1,3,A,C,222.57,2008,4,5,15,5
1,3,A,C,222.57,2008,4,6,5.2,0
1,3,A,C,222.57,2008,4,7,17.2,70
1,3,A,C,222.57,2008,4,8,4.2,0
1,3,A,C,222.57,2008,4,9,5,0
1,3,A,C,222.57,2008,4,10,30,2312
1,3,A,C,222.57,2008,4,20,6,0
1,3,A,C,222.57,2008,4,21,13,0
1,3,A,C,222.57,2008,4,22,17,10
1,3,A,C,222.57,2008,4,23,2,0
1,3,A,C,222.57,2008,4,25,6,0
1,3,A,C,222.57,2008,4,26,10.8,5
1,3,A,C,222.57,2008,4,27,1.2,0
1,3,A,C,222.57,2008,4,30,47.4,900
2,3,A,A,219.5,2008,4,1,19,260
2,3,A,A,219.5,2008,4,5,15,20
2,3,A,A,219.5,2008,4,6,5.2,5
2,3,A,A,219.5,2008,4,7,17.2,130
2,3,A,A,219.5,2008,4,8,4.2,0
2,3,A,A,219.5,2008,4,9,5,0
2,3,A,A,219.5,2008,4,10,30,1110
2,3,A,A,219.5,2008,4,20,6,0
2,3,A,A,219.5,2008,4,21,13,0
2,3,A,A,219.5,2008,4,22,17,30
2,3,A,A,219.5,2008,4,23,2,0
2,3,A,A,219.5,2008,4,25,6,0
2,3,A,A,219.5,2008,4,26,10.8,5
2,3,A,A,219.5,2008,4,27,1.2,0
2,3,A,A,219.5,2008,4,30,47.4,810
3,3,A,A,218.69,2008,4,1,19,40
3,3,A,A,218.69,2008,4,5,15,15
3,3,A,A,218.69,2008,4,6,5.2,10
3,3,A,A,218.69,2008,4,7,17.2,45
3,3,A,A,218.69,2008,4,8,4.2,0
3,3,A,A,218.69,2008,4,9,5,0
3,3,A,A,218.69,2008,4,10,30,1112
3,3,A,A,218.69,2008,4,20,6,0
3,3,A,A,218.69,2008,4,21,13,0
3,3,A,A,218.69,2008,4,22,17,10
3,3,A,A,218.69,2008,4,23,2,0
3,3,A,A,218.69,2008,4,25,6,0
3,3,A,A,218.69,2008,4,26,10.8,5
3,3,A,A,218.69,2008,4,27,1.2,0
3,3,A,A,218.69,2008,4,30,47.4,400
4,3,A,A,218.49,2008,4,1,19,80
4,3,A,A,218.49,2008,4,5,15,15
4,3,A,A,218.49,2008,4,6,5.2,5
4,3,A,A,218.49,2008,4,7,17.2,110
4,3,A,A,218.49,2008,4,8,4.2,0
4,3,A,A,218.49,2008,4,9,5,0
4,3,A,A,218.49,2008,4,10,30,970
4,3,A,A,218.49,2008,4,20,6,0
4,3,A,A,218.49,2008,4,21,13,0
4,3,A,A,218.49,2008,4,22,17,10
4,3,A,A,218.49,2008,4,23,2,0
4,3,A,A,218.49,2008,4,25,6,0
4,3,A,A,218.49,2008,4,26,10.8,5
4,3,A,A,218.49,2008,4,27,1.2,0
4,3,A,A,218.49,2008,4,30,47.4,560
5,3,A,A,218.61,2008,4,1,19,50
5,3,A,A,218.61,2008,4,5,15,10
5,3,A,A,218.61,2008,4,6,5.2,5
5,3,A,A,218.61,2008,4,7,17.2,60
5,3,A,A,218.61,2008,4,8,4.2,0
5,3,A,A,218.61,2008,4,9,5,0
5,3,A,A,218.61,2008,4,10,30,2209
5,3,A,A,218.61,2008,4,20,6,0
5,3,A,A,218.61,2008,4,21,13,0
5,3,A,A,218.61,2008,4,22,17,10
5,3,A,A,218.61,2008,4,23,2,0
5,3,A,A,218.61,2008,4,25,6,0
5,3,A,A,218.61,2008,4,26,10.8,5
5,3,A,A,218.61,2008,4,27,1.2,0
5,3,A,A,218.61,2008,4,30,47.4,1129
6,3,A,C,218.03,2008,4,1,19,130
6,3,A,C,218.03,2008,4,5,15,20
6,3,A,C,218.03,2008,4,6,5.2,10
6,3,A,C,218.03,2008,4,7,17.2,120
6,3,A,C,218.03,2008,4,8,4.2,0
6,3,A,C,218.03,2008,4,9,5,0
6,3,A,C,218.03,2008,4,10,30,2300
6,3,A,C,218.03,2008,4,20,6,0
6,3,A,C,218.03,2008,4,21,13,0
6,3,A,C,218.03,2008,4,22,17,10
6,3,A,C,218.03,2008,4,23,2,0
6,3,A,C,218.03,2008,4,25,6,0
6,3,A,C,218.03,2008,4,26,10.8,5
6,3,A,C,218.03,2008,4,27,1.2,0
6,3,A,C,218.03,2008,4,30,47.4,1130
7,3,A,A,218.08,2008,4,1,19,40
7,3,A,A,218.08,2008,4,5,15,10
7,3,A,A,218.08,2008,4,6,5.2,5
7,3,A,A,218.08,2008,4,7,17.2,60
7,3,A,A,218.08,2008,4,8,4.2,0
7,3,A,A,218.08,2008,4,9,5,0
7,3,A,A,218.08,2008,4,10,30,1325
7,3,A,A,218.08,2008,4,20,6,0
7,3,A,A,218.08,2008,4,21,13,0
7,3,A,A,218.08,2008,4,22,17,10
7,3,A,A,218.08,2008,4,23,2,0
7,3,A,A,218.08,2008,4,25,6,0
7,3,A,A,218.08,2008,4,26,10.8,0
7,3,A,A,218.08,2008,4,27,1.2,0
7,3,A,A,218.08,2008,4,30,47.4,600
8,3,B,C,217.88,2008,4,1,19,1657
8,3,B,C,217.88,2008,4,5,15,600
8,3,B,C,217.88,2008,4,6,5.2,190
8,3,B,C,217.88,2008,4,7,17.2,1837
8,3,B,C,217.88,2008,4,8,4.2,0
8,3,B,C,217.88,2008,4,9,5,125
8,3,B,C,217.88,2008,4,10,30,4987
8,3,B,C,217.88,2008,4,20,6,0
8,3,B,C,217.88,2008,4,21,13,100
8,3,B,C,217.88,2008,4,22,17,780
8,3,B,C,217.88,2008,4,23,2,0
8,3,B,C,217.88,2008,4,25,6,0
8,3,B,C,217.88,2008,4,26,10.8,400
8,3,B,C,217.88,2008,4,27,1.2,0
8,3,B,C,217.88,2008,4,30,47.4,5077
9,3,B,C,217.3,2008,4,1,19,820
9,3,B,C,217.3,2008,4,5,15,330
9,3,B,C,217.3,2008,4,6,5.2,60
9,3,B,C,217.3,2008,4,7,17.2,1166
9,3,B,C,217.3,2008,4,8,4.2,40
9,3,B,C,217.3,2008,4,9,5,35
9,3,B,C,217.3,2008,4,10,30,4406
9,3,B,C,217.3,2008,4,20,6,0
9,3,B,C,217.3,2008,4,21,13,30
9,3,B,C,217.3,2008,4,22,17,240
9,3,B,C,217.3,2008,4,23,2,0
9,3,B,C,217.3,2008,4,25,6,0
9,3,B,C,217.3,2008,4,26,10.8,180
9,3,B,C,217.3,2008,4,27,1.2,0
9,3,B,C,217.3,2008,4,30,47.4,4406
10,3,B,C,221.45,2008,4,1,19,360
10,3,B,C,221.45,2008,4,5,15,220
10,3,B,C,221.45,2008,4,6,5.2,30
10,3,B,C,221.45,2008,4,7,17.2,570
10,3,B,C,221.45,2008,4,8,4.2,20
10,3,B,C,221.45,2008,4,9,5,30
10,3,B,C,221.45,2008,4,10,30,2480
10,3,B,C,221.45,2008,4,20,6,0
10,3,B,C,221.45,2008,4,21,13,30
10,3,B,C,221.45,2008,4,22,17,120
10,3,B,C,221.45,2008,4,23,2,0
10,3,B,C,221.45,2008,4,25,6,0
10,3,B,C,221.45,2008,4,26,10.8,90
10,3,B,C,221.45,2008,4,27,1.2,0
10,3,B,C,221.45,2008,4,30,47.4,1670
11,3,A,A,220.43,2008,4,1,19,240
11,3,A,A,220.43,2008,4,5,15,20
11,3,A,A,220.43,2008,4,6,5.2,10
11,3,A,A,220.43,2008,4,7,17.2,240
11,3,A,A,220.43,2008,4,8,4.2,0
11,3,A,A,220.43,2008,4,9,5,0
11,3,A,A,220.43,2008,4,10,30,3260
11,3,A,A,220.43,2008,4,20,6,0
11,3,A,A,220.43,2008,4,21,13,0
11,3,A,A,220.43,2008,4,22,17,60
11,3,A,A,220.43,2008,4,23,2,0
11,3,A,A,220.43,2008,4,25,6,0
11,3,A,A,220.43,2008,4,26,10.8,10
11,3,A,A,220.43,2008,4,27,1.2,0
11,3,A,A,220.43,2008,4,30,47.4,2000
12,3,A,C,217.49,2008,4,1,19,150
12,3,A,C,217.49,2008,4,5,15,15
12,3,A,C,217.49,2008,4,6,5.2,0
12,3,A,C,217.49,2008,4,7,17.2,150
12,3,A,C,217.49,2008,4,8,4.2,0
12,3,A,C,217.49,2008,4,9,5,0
12,3,A,C,217.49,2008,4,10,30,2570
12,3,A,C,217.49,2008,4,20,6,0
12,3,A,C,217.49,2008,4,21,13,0
12,3,A,C,217.49,2008,4,22,17,10
12,3,A,C,217.49,2008,4,23,2,0
12,3,A,C,217.49,2008,4,25,6,0
12,3,A,C,217.49,2008,4,26,10.8,0
12,3,A,C,217.49,2008,4,27,1.2,0
12,3,A,C,217.49,2008,4,30,47.4,2390
13,3,B,A,220.97,2008,4,1,19,1297
13,3,B,A,220.97,2008,4,5,15,360
13,3,B,A,220.97,2008,4,6,5.2,120
13,3,B,A,220.97,2008,4,7,17.2,1477
13,3,B,A,220.97,2008,4,8,4.2,30
13,3,B,A,220.97,2008,4,9,5,80
13,3,B,A,220.97,2008,4,10,30,4357
13,3,B,A,220.97,2008,4,20,6,0
13,3,B,A,220.97,2008,4,21,13,10
13,3,B,A,220.97,2008,4,22,17,360
13,3,B,A,220.97,2008,4,23,2,0
13,3,B,A,220.97,2008,4,25,6,0
13,3,B,A,220.97,2008,4,26,10.8,340
13,3,B,A,220.97,2008,4,27,1.2,0
13,3,B,A,220.97,2008,4,30,47.4,4357
14,3,B,B,220.95,2008,4,1,19,1000
14,3,B,B,220.95,2008,4,5,15,260
14,3,B,B,220.95,2008,4,6,5.2,80
14,3,B,B,220.95,2008,4,7,17.2,1124
14,3,B,B,220.95,2008,4,8,4.2,40
14,3,B,B,220.95,2008,4,9,5,55
14,3,B,B,220.95,2008,4,10,30,4544
14,3,B,B,220.95,2008,4,20,6,0
14,3,B,B,220.95,2008,4,21,13,25
14,3,B,B,220.95,2008,4,22,17,330
14,3,B,B,220.95,2008,4,23,2,0
14,3,B,B,220.95,2008,4,25,6,0
14,3,B,B,220.95,2008,4,26,10.8,240
14,3,B,B,220.95,2008,4,27,1.2,0
14,3,B,B,220.95,2008,4,30,47.4,4724
15,3,B,C,219.25,2008,4,1,19,950
15,3,B,C,219.25,2008,4,5,15,310
15,3,B,C,219.25,2008,4,6,5.2,90
15,3,B,C,219.25,2008,4,7,17.2,1160
15,3,B,C,219.25,2008,4,8,4.2,40
15,3,B,C,219.25,2008,4,9,5,70
15,3,B,C,219.25,2008,4,10,30,4058
15,3,B,C,219.25,2008,4,20,6,0
15,3,B,C,219.25,2008,4,21,13,50
15,3,B,C,219.25,2008,4,22,17,345
15,3,B,C,219.25,2008,4,23,2,0
15,3,B,C,219.25,2008,4,25,6,0
15,3,B,C,219.25,2008,4,26,10.8,300
15,3,B,C,219.25,2008,4,27,1.2,0
15,3,B,C,219.25,2008,4,30,47.4,4238
1,3,A,C,222.57,2008,5,4,1.8,0
1,3,A,C,222.57,2008,5,6,15.2,10
1,3,A,C,222.57,2008,5,7,26,1142
1,3,A,C,222.57,2008,5,10,3.8,0
1,3,A,C,222.57,2008,5,11,67,7082
1,3,A,C,222.57,2008,5,13,7.4,0
1,3,A,C,222.57,2008,5,15,21,70
1,3,A,C,222.57,2008,5,16,12,730
1,3,A,C,222.57,2008,5,18,16.2,270
1,3,A,C,222.57,2008,5,19,4.6,0
1,3,A,C,222.57,2008,5,25,2,0
1,3,A,C,222.57,2008,5,28,4,0
1,3,A,C,222.57,2008,5,30,12.8,0
1,3,A,C,222.57,2008,5,31,21,30
2,3,A,A,219.5,2008,5,4,1.8,0
2,3,A,A,219.5,2008,5,6,15.2,20
2,3,A,A,219.5,2008,5,7,26,950
2,3,A,A,219.5,2008,5,10,3.8,0
2,3,A,A,219.5,2008,5,11,67,3810
2,3,A,A,219.5,2008,5,13,7.4,0
2,3,A,A,219.5,2008,5,15,21,70
2,3,A,A,219.5,2008,5,16,12,720
2,3,A,A,219.5,2008,5,18,16.2,270
2,3,A,A,219.5,2008,5,19,4.6,0
2,3,A,A,219.5,2008,5,25,2,0
2,3,A,A,219.5,2008,5,28,4,0
2,3,A,A,219.5,2008,5,30,12.8,0
2,3,A,A,219.5,2008,5,31,21,80
3,3,A,A,218.69,2008,5,4,1.8,0
3,3,A,A,218.69,2008,5,6,15.2,10
3,3,A,A,218.69,2008,5,7,26,480
3,3,A,A,218.69,2008,5,10,3.8,0
3,3,A,A,218.69,2008,5,11,67,3812
3,3,A,A,218.69,2008,5,13,7.4,0
3,3,A,A,218.69,2008,5,15,21,40
3,3,A,A,218.69,2008,5,16,12,400
3,3,A,A,218.69,2008,5,18,16.2,145
3,3,A,A,218.69,2008,5,19,4.6,0
3,3,A,A,218.69,2008,5,25,2,0
3,3,A,A,218.69,2008,5,28,4,0
3,3,A,A,218.69,2008,5,30,12.8,0
3,3,A,A,218.69,2008,5,31,21,25
4,3,A,A,218.49,2008,5,4,1.8,0
4,3,A,A,218.49,2008,5,6,15.2,10
4,3,A,A,218.49,2008,5,7,26,600
4,3,A,A,218.49,2008,5,10,3.8,0
4,3,A,A,218.49,2008,5,11,67,4013
4,3,A,A,218.49,2008,5,13,7.4,0
4,3,A,A,218.49,2008,5,15,21,50
4,3,A,A,218.49,2008,5,16,12,330
4,3,A,A,218.49,2008,5,18,16.2,175
4,3,A,A,218.49,2008,5,19,4.6,0
4,3,A,A,218.49,2008,5,25,2,0
4,3,A,A,218.49,2008,5,28,4,0
4,3,A,A,218.49,2008,5,30,12.8,0
4,3,A,A,218.49,2008,5,31,21,20
5,3,A,A,218.61,2008,5,4,1.8,0
5,3,A,A,218.61,2008,5,6,15.2,10
5,3,A,A,218.61,2008,5,7,26,1489
5,3,A,A,218.61,2008,5,10,3.8,0
5,3,A,A,218.61,2008,5,11,67,5809
5,3,A,A,218.61,2008,5,13,7.4,0
5,3,A,A,218.61,2008,5,15,21,40
5,3,A,A,218.61,2008,5,16,12,560
5,3,A,A,218.61,2008,5,18,16.2,350
5,3,A,A,218.61,2008,5,19,4.6,0
5,3,A,A,218.61,2008,5,25,2,0
5,3,A,A,218.61,2008,5,28,4,0
5,3,A,A,218.61,2008,5,30,12.8,0
5,3,A,A,218.61,2008,5,31,21,50
6,3,A,C,218.03,2008,5,4,1.8,0
6,3,A,C,218.03,2008,5,6,15.2,20
6,3,A,C,218.03,2008,5,7,26,1805
6,3,A,C,218.03,2008,5,10,3.8,0
6,3,A,C,218.03,2008,5,11,67,5090
6,3,A,C,218.03,2008,5,13,7.4,0
6,3,A,C,218.03,2008,5,15,21,70
6,3,A,C,218.03,2008,5,16,12,710
6,3,A,C,218.03,2008,5,18,16.2,470
6,3,A,C,218.03,2008,5,19,4.6,0
6,3,A,C,218.03,2008,5,25,2,0
6,3,A,C,218.03,2008,5,28,4,0
6,3,A,C,218.03,2008,5,30,12.8,0
6,3,A,C,218.03,2008,5,31,21,20
7,3,A,A,218.08,2008,5,4,1.8,0
7,3,A,A,218.08,2008,5,6,15.2,10
7,3,A,A,218.08,2008,5,7,26,500
7,3,A,A,218.08,2008,5,10,3.8,0
7,3,A,A,218.08,2008,5,11,67,2945
7,3,A,A,218.08,2008,5,13,7.4,0
7,3,A,A,218.08,2008,5,15,21,40
7,3,A,A,218.08,2008,5,16,12,170
7,3,A,A,218.08,2008,5,18,16.2,100
7,3,A,A,218.08,2008,5,19,4.6,0
7,3,A,A,218.08,2008,5,25,2,0
7,3,A,A,218.08,2008,5,28,4,0
7,3,A,A,218.08,2008,5,30,12.8,0
7,3,A,A,218.08,2008,5,31,21,30
8,3,B,C,217.88,2008,5,4,1.8,0
8,3,B,C,217.88,2008,5,6,15.2,610
8,3,B,C,217.88,2008,5,7,26,7417
8,3,B,C,217.88,2008,5,10,3.8,0
8,3,B,C,217.88,2008,5,11,67,32617
8,3,B,C,217.88,2008,5,13,7.4,210
8,3,B,C,217.88,2008,5,15,21,2017
8,3,B,C,217.88,2008,5,16,12,2782
8,3,B,C,217.88,2008,5,18,16.2,9487
8,3,B,C,217.88,2008,5,19,4.6,70
8,3,B,C,217.88,2008,5,25,2,0
8,3,B,C,217.88,2008,5,28,4,0
8,3,B,C,217.88,2008,5,30,12.8,60
8,3,B,C,217.88,2008,5,31,21,970
9,3,B,C,217.3,2008,5,4,1.8,0
9,3,B,C,217.3,2008,5,6,15.2,400
9,3,B,C,217.3,2008,5,7,26,2516
9,3,B,C,217.3,2008,5,10,3.8,0
9,3,B,C,217.3,2008,5,11,67,7826
9,3,B,C,217.3,2008,5,13,7.4,180
9,3,B,C,217.3,2008,5,15,21,1346
9,3,B,C,217.3,2008,5,16,12,2246
9,3,B,C,217.3,2008,5,18,16.2,1796
9,3,B,C,217.3,2008,5,19,4.6,30
9,3,B,C,217.3,2008,5,25,2,0
9,3,B,C,217.3,2008,5,28,4,0
9,3,B,C,217.3,2008,5,30,12.8,30
9,3,B,C,217.3,2008,5,31,21,480
10,3,B,C,221.45,2008,5,4,1.8,0
10,3,B,C,221.45,2008,5,6,15.2,120
10,3,B,C,221.45,2008,5,7,26,1850
10,3,B,C,221.45,2008,5,10,3.8,0
10,3,B,C,221.45,2008,5,11,67,1850
10,3,B,C,221.45,2008,5,13,7.4,80
10,3,B,C,221.45,2008,5,15,21,480
10,3,B,C,221.45,2008,5,16,12,1050
10,3,B,C,221.45,2008,5,18,16.2,820
10,3,B,C,221.45,2008,5,19,4.6,10
10,3,B,C,221.45,2008,5,25,2,0
10,3,B,C,221.45,2008,5,28,4,0
10,3,B,C,221.45,2008,5,30,12.8,30
10,3,B,C,221.45,2008,5,31,21,150
11,3,A,A,220.43,2008,5,4,1.8,0
11,3,A,A,220.43,2008,5,6,15.2,70
11,3,A,A,220.43,2008,5,7,26,2180
11,3,A,A,220.43,2008,5,10,3.8,0
11,3,A,A,220.43,2008,5,11,67,7580
11,3,A,A,220.43,2008,5,13,7.4,0
11,3,A,A,220.43,2008,5,15,21,270
11,3,A,A,220.43,2008,5,16,12,1280
11,3,A,A,220.43,2008,5,18,16.2,700
11,3,A,A,220.43,2008,5,19,4.6,0
11,3,A,A,220.43,2008,5,25,2,0
11,3,A,A,220.43,2008,5,28,4,0
11,3,A,A,220.43,2008,5,30,12.8,0
11,3,A,A,220.43,2008,5,31,21,70
12,3,A,C,217.49,2008,5,4,1.8,0
12,3,A,C,217.49,2008,5,6,15.2,50
12,3,A,C,217.49,2008,5,7,26,1850
12,3,A,C,217.49,2008,5,10,3.8,0
12,3,A,C,217.49,2008,5,11,67,6530
12,3,A,C,217.49,2008,5,13,7.4,0
12,3,A,C,217.49,2008,5,15,21,270
12,3,A,C,217.49,2008,5,16,12,1310
12,3,A,C,217.49,2008,5,18,16.2,570
12,3,A,C,217.49,2008,5,19,4.6,0
12,3,A,C,217.49,2008,5,25,2,0
12,3,A,C,217.49,2008,5,28,4,0
12,3,A,C,217.49,2008,5,30,12.8,0
12,3,A,C,217.49,2008,5,31,21,30
13,3,B,A,220.97,2008,5,4,1.8,0
13,3,B,A,220.97,2008,5,6,15.2,500
13,3,B,A,220.97,2008,5,7,26,6517
13,3,B,A,220.97,2008,5,10,3.8,0
13,3,B,A,220.97,2008,5,11,67,42130
13,3,B,A,220.97,2008,5,13,7.4,210
13,3,B,A,220.97,2008,5,15,21,1387
13,3,B,A,220.97,2008,5,16,12,1792
13,3,B,A,220.97,2008,5,18,16.2,1657
13,3,B,A,220.97,2008,5,19,4.6,80
13,3,B,A,220.97,2008,5,25,2,0
13,3,B,A,220.97,2008,5,28,4,0
13,3,B,A,220.97,2008,5,30,12.8,10
13,3,B,A,220.97,2008,5,31,21,800
14,3,B,B,220.95,2008,5,4,1.8,0
14,3,B,B,220.95,2008,5,6,15.2,390
14,3,B,B,220.95,2008,5,7,26,3374
14,3,B,B,220.95,2008,5,10,3.8,0
14,3,B,B,220.95,2008,5,11,67,7604
14,3,B,B,220.95,2008,5,13,7.4,130
14,3,B,B,220.95,2008,5,15,21,1304
14,3,B,B,220.95,2008,5,16,12,1844
14,3,B,B,220.95,2008,5,18,16.2,1574
14,3,B,B,220.95,2008,5,19,4.6,60
14,3,B,B,220.95,2008,5,25,2,0
14,3,B,B,220.95,2008,5,28,4,0
14,3,B,B,220.95,2008,5,30,12.8,20
14,3,B,B,220.95,2008,5,31,21,630
15,3,B,C,219.25,2008,5,4,1.8,0
15,3,B,C,219.25,2008,5,6,15.2,450
15,3,B,C,219.25,2008,5,7,26,2708
15,3,B,C,219.25,2008,5,10,3.8,0
15,3,B,C,219.25,2008,5,11,67,22787
15,3,B,C,219.25,2008,5,13,7.4,170
15,3,B,C,219.25,2008,5,15,21,1358
15,3,B,C,219.25,2008,5,16,12,1808
15,3,B,C,219.25,2008,5,18,16.2,1538
15,3,B,C,219.25,2008,5,19,4.6,60
15,3,B,C,219.25,2008,5,25,2,0
15,3,B,C,219.25,2008,5,28,4,0
15,3,B,C,219.25,2008,5,30,12.8,50
15,3,B,C,219.25,2008,5,31,21,480
1,3,A,C,222.57,2008,6,1,13,10
1,3,A,C,222.57,2008,6,3,34.6,640
1,3,A,C,222.57,2008,6,4,5,0
1,3,A,C,222.57,2008,6,5,6.4,0
1,3,A,C,222.57,2008,6,6,6,0
1,3,A,C,222.57,2008,6,7,2,0
1,3,A,C,222.57,2008,6,8,16.4,25
1,3,A,C,222.57,2008,6,9,3.8,0
1,3,A,C,222.57,2008,6,10,1,0
1,3,A,C,222.57,2008,6,11,11,5
1,3,A,C,222.57,2008,6,19,6,0
1,3,A,C,222.57,2008,6,22,0.6,0
1,3,A,C,222.57,2008,6,25,7,0
1,3,A,C,222.57,2008,6,27,1,0
2,3,A,A,219.5,2008,6,1,13,20
2,3,A,A,219.5,2008,6,3,34.6,700
2,3,A,A,219.5,2008,6,4,5,0
2,3,A,A,219.5,2008,6,5,6.4,0
2,3,A,A,219.5,2008,6,6,6,0
2,3,A,A,219.5,2008,6,7,2,0
2,3,A,A,219.5,2008,6,8,16.4,70
2,3,A,A,219.5,2008,6,9,3.8,0
2,3,A,A,219.5,2008,6,10,1,0
2,3,A,A,219.5,2008,6,11,11,30
2,3,A,A,219.5,2008,6,19,6,0
2,3,A,A,219.5,2008,6,22,0.6,0
2,3,A,A,219.5,2008,6,25,7,0
2,3,A,A,219.5,2008,6,27,1,0
3,3,A,A,218.69,2008,6,1,13,10
3,3,A,A,218.69,2008,6,3,34.6,400
3,3,A,A,218.69,2008,6,4,5,0
3,3,A,A,218.69,2008,6,5,6.4,0
3,3,A,A,218.69,2008,6,6,6,0
3,3,A,A,218.69,2008,6,7,2,0
3,3,A,A,218.69,2008,6,8,16.4,60
3,3,A,A,218.69,2008,6,9,3.8,0
3,3,A,A,218.69,2008,6,10,1,0
3,3,A,A,218.69,2008,6,11,11,10
3,3,A,A,218.69,2008,6,19,6,0
3,3,A,A,218.69,2008,6,22,0.6,0
3,3,A,A,218.69,2008,6,25,7,0
3,3,A,A,218.69,2008,6,27,1,0
4,3,A,A,218.49,2008,6,1,13,5
